X , Y, Z, Vx, Vy, Vz, AirSpeed
9940.58203125,-23.4765682220459,-52305.765625,1.742308995744679e-05,1.4119412128366093e-07,-1.9772207451751456e-05,-2.2420775429197073e-44
9940.58203125,-23.476566314697266,-52305.765625,1.698332380328793e-05,-3.750782440192779e-08,-1.9274502847110853e-05,-2.2420775429197073e-44
9940.58203125,-23.476566314697266,-52305.765625,1.9059310943703167e-05,-1.2385383740820544e-07,-2.1605981601169333e-05,-2.2420775429197073e-44
9940.58203125,-23.476564407348633,-52305.765625,1.908388549054507e-05,-5.1292623481913324e-08,-2.1650659618899226e-05,-2.2420775429197073e-44
9940.58203125,-23.476564407348633,-52305.765625,1.944605537573807e-05,-3.7118127238500165e-07,-2.20839174289722e-05,-1.961817850054744e-44
9940.58203125,-23.476564407348633,-52305.765625,2.125074024661444e-05,-1.8492917774892703e-07,-2.4107434001052752e-05,-1.961817850054744e-44
9940.58203125,-23.4765625,-52305.765625,1.759726001182571e-05,9.506033649131496e-08,-1.9925490050809458e-05,-1.961817850054744e-44
9940.58203125,-23.4765625,-52305.765625,1.6312478692270815e-05,-2.484612071640413e-09,-1.8501206795917824e-05,-1.961817850054744e-44
9940.58203125,-23.4765625,-52305.765625,1.7015270714182407e-05,-1.7102951233027852e-07,-1.9312567019369453e-05,-1.961817850054744e-44
9940.58203125,-23.476560592651367,-52305.765625,1.8324404663871974e-05,-2.0652602472637227e-07,-2.076632881653495e-05,-1.961817850054744e-44
9940.58203125,-23.476560592651367,-52305.765625,1.812652772059664e-05,-1.2926598458307126e-07,-2.056611265288666e-05,-1.961817850054744e-44
9940.58203125,-23.476560592651367,-52305.765625,1.4246124919736758e-05,-2.937136969194398e-07,-1.6171761672012508e-05,-1.961817850054744e-44
9940.58203125,-23.476558685302734,-52305.765625,1.7815360479289666e-05,-3.9700125853414647e-07,-2.0232342649251223e-05,-1.961817850054744e-44
9940.58203125,-23.476558685302734,-52305.765625,1.934818283189088e-05,-3.00627107208129e-07,-2.1930874936515465e-05,-1.961817850054744e-44
9940.58203125,-23.476558685302734,-52305.765625,1.8224131054012105e-05,-1.7768542193152825e-07,-2.070415939670056e-05,-1.961817850054744e-44
9940.58203125,-23.4765567779541,-52305.765625,1.732149758026935e-05,-1.9715844246093184e-07,-1.9625800632638857e-05,-1.961817850054744e-44
9940.58203125,-23.4765567779541,-52305.765625,1.7414913600077853e-05,-2.0983792126116896e-07,-1.975057602976449e-05,-1.961817850054744e-44
9940.58203125,-23.4765567779541,-52305.765625,1.7655234842095524e-05,-2.7016093895326776e-07,-2.002130713663064e-05,-1.961817850054744e-44
9940.58203125,-23.47655487060547,-52305.765625,1.7625763575779274e-05,-2.5668930447864113e-07,-2.0035600755363703e-05,-1.961817850054744e-44
9940.58203125,-23.47655487060547,-52305.765625,1.7597645637579262e-05,-2.3355553935289208e-07,-1.9993640307802707e-05,-1.961817850054744e-44
9940.58203125,-23.476552963256836,-52305.765625,1.7719907191349193e-05,-3.210852241863904e-07,-2.0098392269574106e-05,-1.961817850054744e-44
9940.58203125,-23.476552963256836,-52305.765625,1.7723104974720627e-05,-2.558318783485447e-07,-2.0123225112911314e-05,-1.961817850054744e-44
9940.58203125,-23.476552963256836,-52305.765625,1.7447808204451576e-05,-2.7574338901104056e-07,-1.9814327970379964e-05,-1.961817850054744e-44
9940.58203125,-23.476551055908203,-52305.765625,1.6666450392222032e-05,-2.9761923769910936e-07,-1.8908845959231257e-05,-1.961817850054744e-44
9940.58203125,-23.476551055908203,-52305.765625,1.744478868204169e-05,-3.545130482507375e-07,-1.983305992325768e-05,-1.961817850054744e-44
9940.58203125,-23.476551055908203,-52305.765625,1.765472552506253e-05,-3.4279227634215204e-07,-2.0059225789736956e-05,-1.961817850054744e-44
9940.58203125,-23.47654914855957,-52305.765625,1.7549766198499128e-05,-3.1353374652098864e-07,-1.9903411157429218e-05,-1.961817850054744e-44
9940.58203125,-23.47654914855957,-52305.765625,1.757125573931262e-05,-2.993824921304622e-07,-1.9934261217713356e-05,-1.961817850054744e-44
9940.58203125,-23.47654914855957,-52305.765625,1.7676738934824243e-05,-2.882956664507219e-07,-2.0023104298161343e-05,-1.961817850054744e-44
9940.58203125,-23.476547241210938,-52305.765625,1.7797738109948114e-05,-2.788802362374554e-07,-2.018081067944877e-05,-1.961817850054744e-44
9940.58203125,-23.476547241210938,-52305.765625,1.7500937246950343e-05,-3.4377745805613813e-07,-1.9845258066197857e-05,-1.961817850054744e-44
9940.58203125,-23.476547241210938,-52305.765625,1.809850800782442e-05,-3.4036341389764857e-07,-2.0549552573356777e-05,-1.961817850054744e-44
9940.58203125,-23.476545333862305,-52305.765625,1.4873607142362744e-05,-2.0608493400686712e-07,-1.6894169675651938e-05,-1.961817850054744e-44
9940.58203125,-23.476545333862305,-52305.765625,1.2958547813468613e-05,-3.0565627184842015e-07,-1.4704281056765467e-05,-1.961817850054744e-44
9940.58203125,-23.476545333862305,-52305.765625,1.7896469216793776e-05,-4.0011150304053444e-07,-2.0274030248401687e-05,-1.961817850054744e-44
9940.58203125,-23.476543426513672,-52305.765625,1.9461323972791433e-05,-3.9639098758925684e-07,-2.2075244487496093e-05,-1.961817850054744e-44
9940.58203125,-23.476543426513672,-52305.765625,1.8210281268693507e-05,-2.2456129045167472e-07,-2.0667506760219112e-05,-1.961817850054744e-44
9940.58203125,-23.47654151916504,-52305.765625,1.7718451999826357e-05,-3.1157290436567564e-07,-2.0094877982046455e-05,-1.961817850054744e-44
9940.58203125,-23.47654151916504,-52305.765625,1.7914309864863753e-05,-3.268209809448308e-07,-2.034847784671001e-05,-1.961817850054744e-44
